,gene,tech,organ,regulate,logFC,FDR
1120,Casq1,STomics,Heart,Down,-1.10663499133016,0.0034244984715984
1121,Cd84,STomics,Heart,Up,0.818167601229671,0.0034244984715984
1122,Laptm5,STomics,Heart,Up,0.850685698833046,0.0035427174379537
1123,C1qa,STomics,Heart,Up,0.560931702677851,0.0035490615589886
1124,Dock2,STomics,Heart,Up,0.912048001012993,0.0035815536227311
1125,Slc6a6,STomics,Heart,Up,0.483886053884322,0.0036090779771644
1126,Itgam,STomics,Heart,Up,0.751889337966094,0.0036851105878627
1127,Agmo,STomics,Heart,Up,0.738028295775822,0.0037207954646793
1128,Gm12381,STomics,Heart,Up,1.39418118137046,0.0039909913445167
1129,Lgals3bp,STomics,Heart,Up,0.594373959899884,0.0040208936907058
1130,Gm3646,STomics,Heart,Down,-0.684448750897819,0.0040208936907058
1131,Ccn2,STomics,Heart,Up,0.844231282244145,0.0040208936907058
1132,Skap2,STomics,Heart,Up,0.719487881178566,0.0040379922557012
1133,Pdia4,STomics,Heart,Down,-0.696799988176646,0.0040386854452573
1134,Ecm1,STomics,Heart,Up,0.599022450306999,0.0041269316876656
1135,Nbl1,STomics,Heart,Up,0.630288839667296,0.0044314075606141
1136,Tdrp,STomics,Heart,Up,0.841951605050252,0.0044451913150933
1137,Esam,STomics,Heart,Up,0.557780865062797,0.00458463525389
1138,Acaa2,STomics,Heart,Down,-0.46061991007131,0.0045933399597071
1139,Ahnak2,STomics,Heart,Up,0.600684136086586,0.0045985913734285
1140,Slc1a1,STomics,Heart,Up,0.81356272297379,0.0047166912131309
1141,Runx1,STomics,Heart,Up,0.937201997875083,0.0047911956591403
1142,Ccl9,STomics,Heart,Up,0.77792077078597,0.0048378248169339
1143,Rassf9,STomics,Heart,Up,0.614037024338827,0.0049386147991064
1144,C1qtnf4,STomics,Heart,Down,-0.596930238366996,0.0049386147991064
1145,Ptprn,STomics,Heart,Up,0.783995694989755,0.0050550765671453
1146,Osmr,STomics,Heart,Up,0.587541159605987,0.0051073178337294
1147,Slc26a10,STomics,Heart,Up,0.669021231684807,0.0051073282917692
1148,Shisa6,STomics,Heart,Up,1.07855116828638,0.0051796314482219
1149,Comp,STomics,Heart,Up,0.666679177146561,0.0052791356466718
1150,C5ar1,STomics,Heart,Up,0.654497784380609,0.0053554412730846
1151,Manf,STomics,Heart,Down,-0.563392863184423,0.0054035811976145
1152,Tsc22d3,STomics,Heart,Up,0.494600408331808,0.0054035811976145
1153,Man2a1,STomics,Heart,Up,0.591790856272767,0.005445071217167
1154,Il4ra,STomics,Heart,Up,0.623221542691664,0.0054846967341926
1155,Dlg2,STomics,Heart,Up,0.711632372236136,0.0054928224388972
1156,Cenpf,STomics,Heart,Down,-0.886430970422253,0.0055708109992083
1157,Qsox1,STomics,Heart,Up,0.493495891262987,0.0055708109992083
1158,Hspb6,STomics,Heart,Up,0.54161320366784,0.005584739632607
1159,Gpx3,STomics,Heart,Up,0.545602954018338,0.0055897866297354
1160,Crlf2,STomics,Heart,Up,0.546327762151076,0.0057142318818919
1161,Tlr7,STomics,Heart,Up,0.924965378061078,0.0057142318818919
1162,Ctla4,STomics,Heart,Down,-1.14535361660905,0.0057993222913964
1163,Gm44511,STomics,Heart,Down,-0.954056928199218,0.0059610208531786
1164,Fam107a,STomics,Heart,Up,1.48415970589657,0.0060591341533928
1165,Ighm,STomics,Heart,Up,3.58928035846699,0.0062533876961665
1166,Fbp2,STomics,Heart,Down,-0.710403666717511,0.006574643394084
1167,Tcea3,STomics,Heart,Down,-0.575992355964764,0.0066331839732084
1168,Impa2,STomics,Heart,Down,-0.703137680937044,0.0066808245176679
1169,Gm12167,STomics,Heart,Down,-0.811665051175596,0.0072132569782251
1170,Amy1,STomics,Heart,Up,0.642755312162999,0.0072963352137431
1171,Lims2,STomics,Heart,Up,0.452790464207085,0.0078155255677684
1172,Itgal,STomics,Heart,Up,1.7019823269866,0.008386103743085
1173,Helz2,STomics,Heart,Up,0.652306252371541,0.008386103743085
1174,Ifi204,STomics,Heart,Up,0.971483139058553,0.0084197796698286
1175,Ltbp2,STomics,Heart,Up,0.886322624019915,0.0085071423447685
1176,Ms4a6b,STomics,Heart,Up,0.624952706484317,0.0087659479427876
1177,Tecpr1,STomics,Heart,Up,0.549865170585737,0.0087659479427876
1178,Ccdc152,STomics,Heart,Up,0.990607343934206,0.0088963387123329
1179,Cx3cl1,STomics,Heart,Up,0.705713889134374,0.0088963387123329
1180,Trpv4,STomics,Heart,Up,0.602439040068569,0.0089536905874305
1181,Abat,STomics,Heart,Up,0.605426702291516,0.0092337955814188
1182,Clec4a1,STomics,Heart,Up,0.749769473912616,0.0092337955814188
1183,Mgst1,STomics,Heart,Up,0.639690760783334,0.0092337955814188
1184,Art3,STomics,Heart,Up,0.488274199434506,0.0092767736758945
1185,Gm49339,STomics,Heart,Up,0.81555440534361,0.0092767736758945
1186,Casp4,STomics,Heart,Up,0.80113311315321,0.0093201464676591
1187,Spock2,STomics,Heart,Up,0.696025687851978,0.0093201464676591
1188,Ahsg,STomics,Heart,Up,1.10793228932637,0.0095883396970413
1189,Apobec1,STomics,Heart,Up,0.809854782312695,0.0096343699676233
1190,Dnaja1,STomics,Heart,Down,-0.506003395607437,0.00987641880122
1191,Hadha,STomics,Heart,Down,-0.519034425991955,0.0098828183593855
1192,Ppm1h,STomics,Heart,Up,0.664389044700492,0.0109218102013322
1193,Sco1,STomics,Heart,Down,-0.617538603775653,0.0110120054782688
1194,Abi3,STomics,Heart,Up,0.541006283830407,0.0111524293664436
1195,Fxyd5,STomics,Heart,Up,0.607889445871902,0.0112305735162911
1196,Xirp2,STomics,Heart,Up,0.444422794403287,0.0113707169547888
1197,Marchf1,STomics,Heart,Up,1.04092957179434,0.0116463698128603
1198,Panx1,STomics,Heart,Up,0.986403700746087,0.0118178694867004
1199,Ptn,STomics,Heart,Down,-0.814251480909378,0.0119049978737924
1200,Btbd19,STomics,Heart,Up,0.663046173411478,0.0127619164144644
1201,Vit,STomics,Heart,Up,0.665663480136213,0.0131575711919857
1202,Adgrl4,STomics,Heart,Up,0.493152716233482,0.0132064905919026
1203,Kcnv2,STomics,Heart,Down,-0.984133382716658,0.0133128027437676
1204,Lcp2,STomics,Heart,Up,1.46575960438187,0.0133128027437676
1205,Lgals3,STomics,Heart,Up,0.946550880499235,0.0133128027437676
1206,Gfpt2,STomics,Heart,Up,0.583928250846473,0.0133448518074985
1207,Lrrn4cl,STomics,Heart,Up,1.02050105614285,0.0140737117889375
1208,Cldn5,STomics,Heart,Up,0.474288423878595,0.014135805492509
1209,Tmem176b,STomics,Heart,Up,0.448215711332256,0.014135805492509
1210,Inpp5d,STomics,Heart,Up,0.598051657571259,0.0143185167547849
1211,Plcb4,STomics,Heart,Up,0.552537862655356,0.0143185167547849
1212,Eng,STomics,Heart,Up,0.439021733814626,0.0143185167547849
1213,Retn,STomics,Heart,Up,1.34306109361067,0.0143188248136733
1214,Gm49130,STomics,Heart,Up,0.639098107150572,0.014468156209017
1215,Clasp1,STomics,Heart,Down,-0.482576937173735,0.0150925378889067
1216,Itgad,STomics,Heart,Up,0.510434809061628,0.0153352163444678
1217,Lrmda,STomics,Heart,Up,0.665353799805594,0.0153624666155886
1218,Smtnl2,STomics,Heart,Down,-0.572267405642783,0.0157607312958359
1219,Ell2,STomics,Heart,Up,0.546300044124932,0.0161748768613909
1220,Olfr1033,STomics,Heart,Up,0.657128492090592,0.0163849998652081
1221,Mettl25,STomics,Heart,Down,-0.84997959801254,0.0164673142466358
1222,Blnk,STomics,Heart,Up,0.765525606269276,0.0164673142466358
1223,Mki67,STomics,Heart,Up,0.856970383187329,0.0164673142466358
1224,Gm49327,STomics,Heart,Down,-0.764134147921752,0.0171352163223588
1225,H2-Q4,STomics,Heart,Up,0.768069130747889,0.0171352163223588
1226,Dennd4a,STomics,Heart,Up,0.700480503258713,0.0171352163223588
1227,Fgfr3,STomics,Heart,Up,0.690205595387412,0.0171352163223588
1228,Ifi207,STomics,Heart,Up,0.724311516657459,0.0171531867633377
1229,Nfkbia,STomics,Heart,Up,0.53459878636607,0.0175398436906708
1230,Renbp,STomics,Heart,Up,0.670581214923895,0.0181509687575055
1231,Acot1,STomics,Heart,Down,-1.41250833568702,0.0181566702045525
1232,Gm49477,STomics,Heart,Down,-0.72551812949744,0.0182037599343894
1233,Ly6c1,STomics,Heart,Up,0.562635240127929,0.018265624774278
1234,Myo7a,STomics,Heart,Up,0.707924060069131,0.0191859512728011
1235,Ptges,STomics,Heart,Up,1.20545830580014,0.0195248142430736
1236,Bdh1,STomics,Heart,Up,1.01897467404687,0.0196399353956071
1237,Apbb1,STomics,Heart,Down,-0.552334226391117,0.0197168250101898
1238,Apold1,STomics,Heart,Up,0.721599598592467,0.0198614287945476
1239,Gm31659,STomics,Heart,Down,-0.722235582594031,0.0201992965860598
1240,H2-T23,STomics,Heart,Up,0.566968461624203,0.0204818729963836
1241,Slc11a1,STomics,Heart,Up,0.708008249649882,0.0205871602321272
1242,Nnat,STomics,Heart,Down,-1.07786498310937,0.0210979881015114
1243,Adhfe1,STomics,Heart,Down,-0.516189862579877,0.0215528755874432
1244,Gm50114,STomics,Heart,Up,0.634112648631414,0.0215696438145969
1245,Mgat4a,STomics,Heart,Up,0.570257328649972,0.0215696438145969
1246,Xdh,STomics,Heart,Up,0.450505307890255,0.0216411413007092
1247,1700123M08Rik,STomics,Heart,Down,-0.691626379978287,0.0216411413007092
1248,Gstt3,STomics,Heart,Up,0.621041785339263,0.0216411413007092
1249,Slc7a1,STomics,Heart,Down,-0.486100566702294,0.0218995218598082
1250,Hsph1,STomics,Heart,Down,-0.521477126625377,0.0221508461159986
1251,H2-M3,STomics,Heart,Up,0.633730933601283,0.0221536175648748
1252,Tbxas1,STomics,Heart,Up,0.603304515918732,0.022234853313415
1253,Msrb1,STomics,Heart,Up,0.494296450680233,0.0222388161299761
1254,Adcy4,STomics,Heart,Up,0.488991399268092,0.0222388161299761
1255,Thy1,STomics,Heart,Up,0.993647339734136,0.022469242958599
1256,Hexa,STomics,Heart,Up,0.470656790807031,0.022469242958599
1257,Gm7694,STomics,Heart,Down,-0.760434216414574,0.0230267348696232
1258,Gprasp2,STomics,Heart,Down,-0.758117189006561,0.0234081580972644
1259,Themis2,STomics,Heart,Up,0.898940701090991,0.0234552317363686
1260,C3ar1,STomics,Heart,Up,0.600027753126977,0.0234552317363686
1261,Il18bp,STomics,Heart,Up,0.648390272591916,0.0234552317363686
1262,Bnc2,STomics,Heart,Up,0.859157304384867,0.0234552317363686
1263,Fah,STomics,Heart,Up,0.564940670419532,0.0237565691114177
1264,Rassf4,STomics,Heart,Up,0.674192590492664,0.0237565691114177
1265,Mlycd,STomics,Heart,Down,-0.490842246303425,0.0237565691114177
1266,Pald1,STomics,Heart,Up,0.503848346459604,0.0238376900494454
1267,Agt,STomics,Heart,Up,0.656277378683311,0.0244165825043452
1268,Fstl4,STomics,Heart,Up,0.84033966259345,0.0249263956416027
1269,Chst1,STomics,Heart,Up,0.899473488746469,0.0253478937798598
1270,Fcna,STomics,Heart,Up,1.18374443306004,0.0253478937798598
1271,F13a1,STomics,Heart,Up,0.502943205756013,0.0253478937798598
1272,Cd37,STomics,Heart,Up,0.748241174414769,0.0256870410628056
1273,Gm15418,STomics,Heart,Up,0.814419136314596,0.025743050462554
1274,Gm28438,STomics,Heart,Down,-0.822439493664165,0.0258298237512455
1275,Stx3,STomics,Heart,Up,0.665428213430758,0.026090632415116
1276,Lrrn4,STomics,Heart,Down,-0.821652150390809,0.0262855215020822
1277,Kbtbd11,STomics,Heart,Up,0.883193400162255,0.0264393629323872
1278,Cybb,STomics,Heart,Up,0.529313040355415,0.0264393629323872
1279,Il2rg,STomics,Heart,Up,0.53605423486162,0.0264393629323872
1280,Gm7808,STomics,Heart,Down,-0.567625836879218,0.0264393629323872
1281,Hivep3,STomics,Heart,Up,0.513406497601406,0.0264393629323872
1282,Depp1,STomics,Heart,Up,1.44143257866396,0.0271461873515887
1283,Pde1c,STomics,Heart,Down,-0.551355013134863,0.027180528140167
1284,Pkd2l2,STomics,Heart,Down,-0.532027272664738,0.027180528140167
1285,Clic5,STomics,Heart,Up,0.427440236210733,0.027180528140167
1286,Asb14,STomics,Heart,Down,-0.47523750009691,0.0271954646188073
1287,Lrrc17,STomics,Heart,Down,-0.802282374251258,0.0278097994043483
1288,Gm11966,STomics,Heart,Down,-0.735655032650856,0.0280671614713252
1289,Abcd2,STomics,Heart,Up,0.837582562782519,0.0280671614713252
1290,Nynrin,STomics,Heart,Down,-0.647472635414886,0.0282379536880051
1291,Mertk,STomics,Heart,Up,0.589658294645765,0.0282379536880051
1292,B4galnt1,STomics,Heart,Up,1.11034703614014,0.0282379536880051
1293,Ppif,STomics,Heart,Down,-0.441665983132172,0.0282379536880051
1294,C1qb,STomics,Heart,Up,0.521495543060251,0.0288594706357332
1295,Csf1r,STomics,Heart,Up,0.461984620345555,0.0288594706357332
1296,Mr1,STomics,Heart,Up,0.611645646481885,0.0289670604084988
1297,Asb11,STomics,Heart,Up,0.501735273265124,0.0297443089931479
1298,Creld2,STomics,Heart,Down,-0.530921937202784,0.0297676546999682
1299,Gmfg,STomics,Heart,Up,0.75652590823881,0.0299210247152531
1300,Dele1,STomics,Heart,Down,-0.422113158924517,0.0299210247152531
1301,Mamstr,STomics,Heart,Down,-0.895934507378527,0.0301340908620685
1302,Ppp1r3d,STomics,Heart,Down,-0.643384959183394,0.0301412635391324
1303,Nrep,STomics,Heart,Down,-0.609917350459569,0.0316041597810453
1304,Adh1,STomics,Heart,Up,1.00931021661662,0.0318180913352817
1305,Prkcz,STomics,Heart,Up,0.800424385601811,0.0318180913352817
1306,Inha,STomics,Heart,Down,-0.607327229866185,0.0320586476067049
1307,Aldh3b1,STomics,Heart,Up,0.720203717826347,0.032320925026737
1308,Fermt3,STomics,Heart,Up,0.806024665650695,0.0326058992579462
1309,Ftl1,STomics,Heart,Up,0.547766372670827,0.0326122415756152
1310,Aldh1l1,STomics,Heart,Up,1.15004554967425,0.0326122415756152
1311,Jpt1,STomics,Heart,Up,0.414847940739943,0.0326807871967907
1312,Nabp1,STomics,Heart,Up,0.637573294554843,0.0328359035981021
1313,Gm15581,STomics,Heart,Up,0.850984199885944,0.0328746228402155
1314,Cacna1g,STomics,Heart,Down,-0.621633314295459,0.0332512950855358
1315,Rnase4,STomics,Heart,Up,0.483295687115252,0.0339531260551731
1316,Acsl6,STomics,Heart,Up,0.670475659486943,0.0339531260551731
1317,Ccr2,STomics,Heart,Up,0.75412504038555,0.0339531260551731
1318,Sorl1,STomics,Heart,Up,0.615615111067248,0.0340742884308686
1319,C1s1,STomics,Heart,Up,0.618985953961082,0.0344749648694009
1320,Cd300c2,STomics,Heart,Up,0.776739360937049,0.0346389000065852
1321,Clec10a,STomics,Heart,Up,0.649758691985913,0.0350593628103362
1322,B3gnt8,STomics,Heart,Up,0.557473251776134,0.0355980373329098
1323,Itgbl1,STomics,Heart,Up,0.548176705880485,0.0359908034046053
1324,Ccdc141,STomics,Heart,Down,-0.475129826860217,0.0359908034046053
1325,H2-D1,STomics,Heart,Up,0.611811585754482,0.0366357661494731
1326,Frzb,STomics,Heart,Up,0.547963612537904,0.0366654049425817
1327,Tmem35a,STomics,Heart,Down,-0.833330165201962,0.0369500773468137
1328,Plek,STomics,Heart,Up,0.685077900639668,0.0371022671003781
1329,Gm11716,STomics,Heart,Down,-0.528733514821624,0.0374502274917914
1330,Ldlrap1,STomics,Heart,Up,0.496658699677961,0.0385340467027953
1331,Galns,STomics,Heart,Up,0.681796915377316,0.0385340467027953
1332,Slc1a5,STomics,Heart,Up,0.645645292264105,0.0385340467027953
1333,Hs3st5,STomics,Heart,Down,-0.601464721118727,0.0387824129041615
1334,Cd86,STomics,Heart,Up,0.600872590090613,0.0390301646649306
1335,Ramp3,STomics,Heart,Up,0.479303987931138,0.0394608703562004
1336,Cyb561,STomics,Heart,Up,0.554708295653538,0.0402561100862959
1337,Pltp,STomics,Heart,Up,0.506311358750284,0.0417253021000282
1338,Macir,STomics,Heart,Up,0.690465721062498,0.0417877154921547
1339,Adamts9,STomics,Heart,Up,0.47443570433353,0.0417877154921547
1340,Aldh1a2,STomics,Heart,Down,-0.667833006462562,0.0424126838273355
1341,Tent5c,STomics,Heart,Up,0.659377001674007,0.0424278703572326
1342,Nr1h3,STomics,Heart,Up,0.453258692294323,0.0425078127783143
1343,Mlf1,STomics,Heart,Down,-0.469513333387876,0.0437237057051689
1344,Six5,STomics,Heart,Down,-0.587349241000167,0.0437623435078656
1345,Abcg2,STomics,Heart,Up,0.504192239083086,0.0442041605315601
1346,Bcl2l1,STomics,Heart,Up,0.476761151332761,0.044738656203208
1347,Macrod1,STomics,Heart,Down,-0.39276582775795,0.044738656203208
1348,C1ra,STomics,Heart,Up,0.441129920902028,0.0452207735693525
1349,Fam124a,STomics,Heart,Up,0.627685128277616,0.0452207735693525
1350,Itga4,STomics,Heart,Up,0.846582635548767,0.046484390211065
1351,Adamts7,STomics,Heart,Down,-0.50059937125434,0.046484390211065
1352,Peg3,STomics,Heart,Down,-0.625826718328149,0.046484390211065
1353,Pln,STomics,Heart,Down,-0.405793825023993,0.0467292745944865
1354,Dok3,STomics,Heart,Up,0.630681570220153,0.0474614863645533
1355,Pi15,STomics,Heart,Down,-0.656524526826389,0.047820180970263
1356,Lgals4,STomics,Heart,Down,-0.944831175128206,0.0481997797408644
1357,Haus3,STomics,Heart,Up,0.732383035981206,0.0482489250626762
1358,Irak2,STomics,Heart,Up,0.548947499628165,0.04891297845224
1359,Ttll1,STomics,Heart,Down,-0.562338496218106,0.0497039178882727
1360,Ighg2b,Visium,Kidney,Up,12.4048786306641,4.50406437865885e-08
1361,Cd52,Visium,Kidney,Up,1.96634437833167,4.50406437865885e-08
1362,Fcer1g,Visium,Kidney,Up,2.21574421984081,5.28763405328215e-08
1363,Iglc2,Visium,Kidney,Up,4.59498672029428,5.28763405328215e-08
1364,Itgal,Visium,Kidney,Up,2.01676450999875,5.89480100824334e-08
1365,Hdc,Visium,Kidney,Up,2.1332558457759,5.89480100824334e-08
1366,Ly6d,Visium,Kidney,Up,3.66360679707525,8.26006580163158e-08
1367,Ccl12,Visium,Kidney,Up,2.60926436077891,8.26006580163158e-08
1368,Serpina3g,Visium,Kidney,Up,3.32300517168655,1.20125574804738e-07
1369,Cd79b,Visium,Kidney,Up,1.99358214037602,1.20125574804738e-07
1370,Tyrobp,Visium,Kidney,Up,2.38681773964687,1.33894192337336e-07
1371,Wfdc17,Visium,Kidney,Up,2.44306170596731,2.33779458461872e-07
1372,S100a6,Visium,Kidney,Up,1.95381276345655,2.48306119135867e-07
1373,Cdkn1a,Visium,Kidney,Up,1.56550369540906,2.96987507376874e-07
1374,Timp1,Visium,Kidney,Up,4.1694969968111,2.96987507376874e-07
1375,C1qb,Visium,Kidney,Up,2.64212571424024,3.08549908881651e-07
1376,Lst1,Visium,Kidney,Up,1.75620110651165,3.49478092288616e-07
1377,Bcl2a1d,Visium,Kidney,Up,2.34858979783297,3.59666253415911e-07
1378,Cd74,Visium,Kidney,Up,2.05422238997437,6.59008948923324e-07
1379,C1qc,Visium,Kidney,Up,2.46194902121171,7.91588047188802e-07
1380,Rhbg,Visium,Kidney,Down,-1.44478895349655,9.04436052710796e-07
1381,Slc30a2,Visium,Kidney,Down,-1.06879792710077,1.27277908840657e-06
1382,Crlf1,Visium,Kidney,Up,3.31258932217727,1.27677343337975e-06
1383,Cxcl13,Visium,Kidney,Up,4.40932227860463,1.27677343337975e-06
1384,Aldh1a1,Visium,Kidney,Up,1.69101597317874,1.29598173782702e-06
1385,AC149090.1,Visium,Kidney,Up,1.30071096712904,1.61665799304232e-06
1386,Ighm,Visium,Kidney,Up,6.91427919231437,1.61871506753142e-06
1387,Acsbg1,Visium,Kidney,Up,4.11089514340488,1.61871506753142e-06
1388,Cd72,Visium,Kidney,Up,2.20391383230637,1.61871506753142e-06
1389,H2-Ab1,Visium,Kidney,Up,2.00709079096155,1.61871506753142e-06
1390,Bcl2a1b,Visium,Kidney,Up,2.53512035375354,1.61871506753142e-06
1391,Ptprcap,Visium,Kidney,Up,1.87467970803168,1.7097762190624e-06
1392,Insig1,Visium,Kidney,Down,-0.937195132075276,1.84311482891481e-06
1393,Ms4a7,Visium,Kidney,Up,2.88345007832542,1.85433869943969e-06
1394,Slpi,Visium,Kidney,Up,6.02231454251904,1.88220668531242e-06
1395,Clec4a1,Visium,Kidney,Up,2.74465675982252,1.88420008628629e-06
1396,Pglyrp1,Visium,Kidney,Up,2.21172383653083,1.89441894581594e-06
1397,Cd79a,Visium,Kidney,Up,2.89201613209893,1.89441894581594e-06
1398,Ptgds,Visium,Kidney,Up,1.93567013069173,2.23877849403321e-06
1399,Clec12a,Visium,Kidney,Up,3.04530102194811,2.23877849403321e-06
1400,Spi1,Visium,Kidney,Up,2.1752553718363,2.23877849403321e-06
1401,Rac2,Visium,Kidney,Up,1.99007049273101,2.23877849403321e-06
1402,Tnfrsf1b,Visium,Kidney,Up,1.90546433656535,2.23877849403321e-06
1403,Nupr1,Visium,Kidney,Up,2.23450187275193,2.23877849403321e-06
1404,Ms4a6d,Visium,Kidney,Up,3.32544245002986,2.23877849403321e-06
1405,Cd3d,Visium,Kidney,Up,2.21515033394005,2.24410293987854e-06
1406,C1qa,Visium,Kidney,Up,2.56585168456398,2.24410293987854e-06
1407,Adgre1,Visium,Kidney,Up,2.32028793041737,2.24410293987854e-06
1408,Ccl8,Visium,Kidney,Up,4.59902997264115,2.28028693998783e-06
1409,Ifitm1,Visium,Kidney,Up,1.96465721233425,2.28404148959542e-06
1410,H2-Eb1,Visium,Kidney,Up,2.23745584507248,2.31887142072098e-06
1411,Lyz2,Visium,Kidney,Up,3.24982482618654,2.31887142072098e-06
1412,C130026I21Rik,Visium,Kidney,Up,5.26243503608644,2.70338737195196e-06
1413,Iglv1,Visium,Kidney,Up,5.82894984645916,2.71356468909386e-06
1414,Cacna1s,Visium,Kidney,Up,4.48962616536118,2.82905275168022e-06
1415,Plek,Visium,Kidney,Up,2.45482357031216,2.82905275168022e-06
1416,Hck,Visium,Kidney,Up,2.28846727430377,4.95047387824675e-06
1417,Slc6a6,Visium,Kidney,Up,1.02674000966578,5.01114588202006e-06
1418,Ms4a6b,Visium,Kidney,Up,2.60096912258346,5.75865874569927e-06
1419,Ncf4,Visium,Kidney,Up,1.99675905068171,5.77842562057454e-06
1420,Csf3r,Visium,Kidney,Up,2.63537552937102,5.80033454078092e-06
1421,Ccl2,Visium,Kidney,Up,3.10569086353612,5.85525904683095e-06
1422,H2-Aa,Visium,Kidney,Up,2.07685845720609,6.35062926536324e-06
1423,H2-K1,Visium,Kidney,Up,1.21717574715878,6.35238971352199e-06
1424,Pld4,Visium,Kidney,Up,2.26241178930469,6.35238971352199e-06
1425,Fgr,Visium,Kidney,Up,2.63517275897747,6.56875051880408e-06
1426,Gimap3,Visium,Kidney,Up,2.05051664830475,6.56875051880408e-06
1427,Clec4a3,Visium,Kidney,Up,2.67000761781057,6.56875051880408e-06
1428,Ifitm3,Visium,Kidney,Up,1.26745179012523,6.84836035829652e-06
